Run1,Run2,Run3,Run4,Run5
2.08826e-06,2.08586e-06,2.08064e-06,2.04979e-06,2.08393e-06
2.12536e-06,2.12442e-06,2.11974e-06,2.08466e-06,2.08728e-06
2.12758e-06,2.16491e-06,2.09014e-06,2.08791e-06,2.12335e-06
2.12662e-06,2.1268e-06,2.12758e-06,2.08686e-06,2.12374e-06
2.12697e-06,2.16493e-06,2.12694e-06,2.12298e-06,2.12477e-06
2.16183e-06,2.16446e-06,2.1612e-06,2.12655e-06,2.16376e-06
2.12768e-06,2.16607e-06,2.12704e-06,2.08857e-06,2.16496e-06
2.16611e-06,2.16442e-06,2.15888e-06,2.12555e-06,2.16547e-06
2.16611e-06,2.1666e-06,2.16173e-06,2.12673e-06,2.16483e-06
2.16611e-06,2.16507e-06,2.16231e-06,2.12681e-06,2.16591e-06
2.16611e-06,2.20539e-06,2.16239e-06,2.12681e-06,2.16591e-06
2.16821e-06,2.16736e-06,2.16239e-06,2.12693e-06,2.16559e-06
2.16887e-06,2.16736e-06,2.1623e-06,2.12752e-06,2.16641e-06
2.16905e-06,2.16736e-06,2.16248e-06,2.16584e-06,2.16594e-06
2.16887e-06,2.16736e-06,2.16248e-06,2.16625e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16231e-06,2.16513e-06,2.16591e-06
2.16905e-06,2.16803e-06,2.16231e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16248e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16263e-06,2.16718e-06,2.16641e-06
2.16905e-06,2.20594e-06,2.16273e-06,2.16718e-06,2.16593e-06
2.16905e-06,2.20594e-06,2.16303e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16303e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16296e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16296e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16321e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
2.16905e-06,2.20594e-06,2.16338e-06,2.16718e-06,2.16591e-06
